uuid,loan_id,amount,created_at,paid_at
132a22ba90324acfbc24ef9f4e21eb1c,14497,10.0,2019-11-01 03:51:02.434271,2019-11-03 12:46:26.718649
89119620143a488bb407f23504aeb885,6743,5.0,2019-09-20 21:39:54.404241,2019-09-30 14:33:09.340294
cdb3ea27fbcf49b385e86df89152dd20,6266,5.0,2019-09-17 16:05:02.643338,2019-10-20 17:22:04.896619
262b895b992b4e40b025db45f213b994,6429,5.0,2019-09-18 20:36:16.437240,2019-09-23 20:25:53.097121
d84a13de8d6d4b3fa1dd6c1b79ebf97f,13467,5.0,2019-10-27 21:55:29.583286,2019-10-28 12:58:08.630653
109283e10d64428185473b815de57374,5170,5.0,2019-09-08 13:05:17.419386,2019-10-04 13:24:18.684238
e66449295f1a48aba473cd488d766e55,7701,5.0,2019-09-26 22:29:48.749664,2019-09-27 19:39:28.030573
650c6e86229f42cfaea55efe08cfeb5e,11985,5.0,2019-10-20 23:23:47.049777,2019-11-11 16:32:13.287749
1712e8e92b5049808194589b7a25864b,7163,5.0,2019-09-23 16:09:52.423694,2019-09-26 12:40:34.970635
2a681fef233f46fbaed53e891b32dcf5,8614,10.0,2019-10-02 10:29:42.166874,2019-10-14 20:43:29.663947
d7ef9db530724e43b86a742938bbd674,11981,10.0,2019-10-20 23:02:01.599716,2019-10-25 17:57:50.716958
15cd29dc0e434aebb2f3d5d3651541ad,5059,5.0,2019-09-06 17:11:26.621336,2019-11-25 17:43:20.809510
08a23bbd2a834694b18b70b3354894d8,12206,5.0,2019-10-22 01:04:43.697640,2019-10-23 20:44:37.348429
5c44039332a141a589311099f91d1c59,16047,5.0,2019-11-07 17:29:26.610841,2019-11-21 14:01:07.823949
2ede148f3d5949ab84797713f6aef6cf,7763,10.0,2019-09-27 08:58:03.109080,2019-10-02 22:28:49.675101
c38619b6657948b2a903c3029170c9be,14011,5.0,2019-10-30 03:30:10.316263,2019-10-30 10:08:13.407767
12bd2c94be824bb590cfcc97f8104a99,8312,5.0,2019-09-30 15:11:22.881676,2019-10-04 08:09:28.556840
94a613e0b7e44843bbc5546f2336ab51,14070,5.0,2019-10-30 12:31:56.053510,2019-11-06 14:41:37.161853
4794c1ff357b4295bf0659a84095023a,3399,5.0,2019-08-20 00:41:44.756454,2019-08-27 22:06:57.520817
032e929322e047feaf81f2e2de819d61,15895,5.0,2019-11-07 00:20:08.610283,2019-11-24 20:09:55.364814
96d174cd7d9344a1bb28624dcec40829,7566,5.0,2019-09-26 02:56:48.121286,2019-11-03 01:32:44.307314
5274b042439e497d80138c05bdc203da,1161,5.0,2019-07-07 15:15:46.034446,2019-08-01 17:02:34.197141
fa19674e1eb344f8b19591c493a4557b,1371,5.0,2019-07-12 09:37:46.031214,
66263e14348842b39261112ce445f9dc,15565,5.0,2019-11-05 19:26:10.375177,2019-11-13 18:07:28.065524
9afd1694a642463a9791698f8a8c2b78,16028,5.0,2019-11-07 16:22:30.214603,2019-11-18 14:59:39.725897
ae089b08005e452e92947fae841fa6f7,6833,5.0,2019-09-21 13:01:17.452978,2019-09-25 14:30:42.747006
ae089b08005e452e92947fae841fa6f7,2343,5.0,2019-08-01 11:29:27.718719,2019-08-12 14:14:40.206731
0d374c263e704cea8ab33720d81bde7e,3318,5.0,2019-08-18 13:48:50.573943,2019-08-23 23:59:55.540762
6549cce465e044b6bbb0a265a4a03066,13642,10.0,2019-10-28 16:30:40.070879,2019-10-29 19:42:27.462583
9fc0a80b20654506bd4aafe6cbad6aa0,9469,5.0,2019-10-07 01:44:42.128939,2019-10-09 21:26:18.448896
d6ccda02d1414f93a27fc02a9ddb0830,16008,5.0,2019-11-07 15:01:39.940205,2019-11-10 23:32:49.190798
c0e4c63cb60549ecb15607bf1ad27828,14225,5.0,2019-10-31 00:37:35.272196,2019-11-12 16:13:13.062625
186cd96cf1934a4eab75d445c21adc94,13925,10.0,2019-10-29 20:31:41.121780,2019-11-04 20:31:05.069529
204cb32b60484ac58679b5a2474e7db3,8381,5.0,2019-09-30 21:43:21.631520,2019-10-03 23:38:17.262052
e8730c61c65c46c4b57f3fafd5de4a2f,9907,5.0,2019-10-09 15:31:45.271920,2019-10-16 17:40:36.844922
231e1596102041658b3acba99236fb41,13840,5.0,2019-10-29 13:13:39.618088,2019-11-09 16:44:14.798732
97046f47054e4b2dae224a9dbe9ba076,10463,5.0,2019-10-12 10:04:36.893710,2019-10-31 14:18:37.725408
8eaae5e250e440b0be3bb70fcfcb8769,15839,5.0,2019-11-06 21:23:45.698755,2019-11-09 05:00:45.582290
46c3b82525984b4f8db74cef383711c6,15171,5.0,2019-11-04 06:06:56.874151,2019-11-06 00:26:05.441211
98f8f4a1067f4f55b0259232065e569e,3913,10.0,2019-08-24 22:08:36.113198,2019-10-05 00:00:39.223395
10b6e7048f1f4073849ba824f1c93b3c,812,5.0,2019-06-29 15:23:31.780608,2019-07-21 22:34:28.206643
373e77c2d66b4ddb9d79404d2a9e932c,3911,5.0,2019-08-24 21:57:42.055376,2019-09-22 21:46:31.799799
a7d9ddd24d364424b12860e246ca6af2,9269,5.0,2019-10-05 22:21:50.977943,2019-10-08 18:12:52.818668
2827d7b98dc440ad927dfb912f002d8d,15539,5.0,2019-11-05 17:04:35.978810,2019-11-13 23:44:39.850233
74d79dbb8b3846cab2b948eb391d4b01,13786,5.0,2019-10-29 09:09:09.188409,2019-11-04 17:14:39.909529
02a7d38654294437b9310ad646d065fc,7836,5.0,2019-09-27 17:45:51.073348,2019-10-08 13:58:21.637643
ce82c6b73ed24ff6b3119c53d752705a,7770,5.0,2019-09-27 10:16:09.305012,2019-10-23 14:27:46.810603
80eb47d4ffb34537b04cb7de6602ec84,2715,5.0,2019-08-08 10:27:43.436199,2019-08-09 10:30:34.820655
eabaaf426227418d94fbc643474421c7,7239,5.0,2019-09-24 00:43:50.541792,2019-09-29 03:38:42.963705
47aff4f0c79642f49f60171f86eb6c48,2747,5.0,2019-08-08 20:26:41.727694,2019-08-17 11:44:51.916438
47d2bb115a7947a6a338956affc6dc55,12981,5.0,2019-10-25 16:52:52.764509,2019-10-27 21:16:25.103857
463cdf1c4f4d4e6fbde333fff2514afa,3680,5.0,2019-08-22 22:04:16.529763,2019-09-04 03:14:04.431896
19f381624b2742e9af37b3952b7675c4,4805,5.0,2019-09-04 09:35:50.549138,2019-09-21 14:07:40.683697
f95a68f8f0b54118a76961a8b455cf5b,11987,5.0,2019-10-20 23:32:36.401653,2019-10-21 09:26:28.681847
68828f908bda4ce48c2f1618ab5560fd,10754,5.0,2019-10-13 22:33:40.653615,2019-10-27 20:57:14.075962
edc30dea24b749128160f8dfbf42f768,12951,5.0,2019-10-25 14:31:46.140161,2019-10-31 23:13:10.845102
1e6993a8762e496e80a467d997e3682b,14643,5.0,2019-11-01 18:21:32.321452,2019-11-11 17:01:56.430739
ae089b08005e452e92947fae841fa6f7,6118,5.0,2019-09-16 17:05:20.216187,2019-09-19 17:04:53.641757
0d374c263e704cea8ab33720d81bde7e,3810,5.0,2019-08-24 00:00:56.275374,2019-08-26 21:35:16.329164
6549cce465e044b6bbb0a265a4a03066,11114,5.0,2019-10-16 12:12:25.433320,2019-10-20 15:53:55.007048
260ebec0b8ed4f5382461dc5b85f4420,15840,5.0,2019-11-06 21:33:17.777998,2019-11-08 19:29:29.150454
f4e7ff7452bb448bba3170f93f326c53,7526,5.0,2019-09-25 22:45:31.946508,2019-11-09 13:00:55.267683
878fb9acf5a644b9b8cb64153e8c049e,15587,5.0,2019-11-05 21:25:56.212698,2019-11-20 22:13:49.291488
ac6313372a9942b39951e4b73ae0828d,14269,5.0,2019-10-31 04:55:29.075802,2019-11-07 17:59:07.599212
186cd96cf1934a4eab75d445c21adc94,13169,10.0,2019-10-26 13:52:21.972664,2019-10-29 20:30:58.129681
204cb32b60484ac58679b5a2474e7db3,7426,5.0,2019-09-25 09:50:34.390376,2019-09-29 21:59:35.884474
da9665a9e04543779716c8eb2af531f1,10470,5.0,2019-10-12 10:38:55.914828,2019-10-21 12:02:02.411899
60af141e2ac34494be334f77c02f967b,16411,5.0,2019-11-09 15:20:54.222732,2019-11-15 16:18:07.618174
231e1596102041658b3acba99236fb41,12117,5.0,2019-10-21 17:51:37.459318,2019-10-22 21:01:23.837187
8eaae5e250e440b0be3bb70fcfcb8769,16322,5.0,2019-11-09 05:33:02.438587,2019-11-19 17:54:17.339316
46c3b82525984b4f8db74cef383711c6,14294,5.0,2019-10-31 10:15:10.470756,2019-11-02 10:25:11.706924
c731a101eb0f42e587f9b36c98001330,15325,5.0,2019-11-04 19:53:37.005396,2019-11-22 16:14:31.373265
98f8f4a1067f4f55b0259232065e569e,2869,5.0,2019-08-10 23:37:54.550149,2019-08-16 23:26:29.676464
373e77c2d66b4ddb9d79404d2a9e932c,2535,5.0,2019-08-05 04:19:31.992886,2019-08-24 03:30:04.267220
a7d9ddd24d364424b12860e246ca6af2,8173,5.0,2019-09-29 16:33:51.881621,2019-10-05 17:49:45.336657
74d79dbb8b3846cab2b948eb391d4b01,12408,5.0,2019-10-23 01:43:26.311501,2019-10-26 15:06:32.482290
b93f54b08dd042b3b1793531407d61ff,11780,10.0,2019-10-19 18:40:32.064585,2019-10-20 16:36:16.474698
ce82c6b73ed24ff6b3119c53d752705a,6217,5.0,2019-09-17 10:12:42.885277,2019-09-19 11:36:17.901848
80eb47d4ffb34537b04cb7de6602ec84,412,5.0,2019-06-16 20:28:24.822452,2019-06-17 20:32:40.713246
eabaaf426227418d94fbc643474421c7,6042,5.0,2019-09-15 21:47:20.461601,2019-09-23 02:44:25.283186
47aff4f0c79642f49f60171f86eb6c48,2016,5.0,2019-07-25 21:39:47.589406,2019-08-01 15:04:30.641457
47d2bb115a7947a6a338956affc6dc55,12074,5.0,2019-10-21 13:15:27.472366,2019-10-22 14:40:00.708360
b60a05a775484d5fab3e6e4bf1879364,15864,10.0,2019-11-06 22:54:49.738869,2019-11-19 14:20:29.701592
b8d0387ac545467fa37c51ac6c104fed,4840,5.0,2019-09-04 14:15:50.463223,2019-11-25 16:27:56.789236
48a73457eb6d413ab1b3d9e284018a2c,9785,5.0,2019-10-08 22:12:56.030032,2019-10-23 23:05:12.850611
6fce1afb39c341fe9ddf0a241814b524,15992,5.0,2019-11-07 13:55:08.284335,2019-11-18 12:17:30.858595
ae089b08005e452e92947fae841fa6f7,11742,5.0,2019-10-19 15:01:01.922288,2019-10-23 12:08:02.162789
ae089b08005e452e92947fae841fa6f7,4171,5.0,2019-08-27 13:29:54.202134,2019-08-30 12:05:12.447852
46347a713b954d98bebb50d0952f7441,5108,5.0,2019-09-07 21:44:28.496171,2019-09-20 16:16:58.375501
6549cce465e044b6bbb0a265a4a03066,3460,5.0,2019-08-20 22:21:30.342325,2019-08-23 10:50:57.781228
c18657e656c74921ad1fdd41534b67b2,11239,5.0,2019-10-16 22:18:12.932503,2019-10-29 23:55:19.563585
92885910d4e0458e8296cd2789b5da98,10036,5.0,2019-10-10 07:33:52.117390,2019-11-08 02:03:28.479847
5f46c071e8484cc0aa15b700f4b8f576,3411,5.0,2019-08-20 03:25:31.721826,2019-08-23 00:24:58.606585
06324d09964b42e7a3dd00062d184c37,10640,5.0,2019-10-13 05:57:30.392349,2019-10-19 00:47:59.542531
0f1661b3486b415aa9e6dd115918d8c3,12608,5.0,2019-10-24 00:23:07.210627,2019-10-25 15:18:31.894825
186cd96cf1934a4eab75d445c21adc94,8752,10.0,2019-10-03 02:41:23.047271,2019-10-04 21:46:22.207795
da9665a9e04543779716c8eb2af531f1,7355,5.0,2019-09-24 19:52:14.750719,2019-09-29 12:29:03.658057
80db3e0ed6674cc6b09b6b122461215e,9728,5.0,2019-10-08 16:09:01.558769,2019-10-12 09:54:11.664362
3b00d1d7580143808195794c55cbeef3,14022,5.0,2019-10-30 05:19:28.364104,2019-10-31 21:06:48.324327
ca0abcc3e80c4ec29a6b7c60b98d50db,15150,5.0,2019-11-04 03:10:03.309252,2019-11-19 22:41:55.635356
3aa1cfc3c6634c878239e6bc75b4ffa8,16456,5.0,2019-11-09 18:33:17.407915,2019-11-17 16:32:07.026282
f56211cce5564c9e8e7f24512856e07a,5271,5.0,2019-09-09 10:22:43.807349,2019-09-21 16:27:18.508005
60af141e2ac34494be334f77c02f967b,9321,5.0,2019-10-06 04:06:00.517267,2019-10-06 17:39:02.290253
f7688104649140229f3ccb18033a06f3,6853,5.0,2019-09-21 15:34:36.317521,2019-11-02 22:29:56.912755
6fe3bdef93494c1c9109c90c88953fc7,9465,5.0,2019-10-07 01:12:28.082011,2019-10-09 22:47:19.458509
231e1596102041658b3acba99236fb41,6982,5.0,2019-09-22 14:51:46.733469,2019-09-27 21:59:08.810227
698a9c0ee86246bcb1e618aa9bde21bb,14614,5.0,2019-11-01 15:33:53.402179,2019-11-07 16:00:11.171379
3645ce44274b4653b00bcee0caa6fbe3,13551,5.0,2019-10-28 09:49:19.138948,2019-11-07 18:26:37.845173
258a81daf3574f4da7da6c9054683139,13813,5.0,2019-10-29 11:07:50.572195,2019-10-30 13:54:18.188389
e264412dc69949ac851f4521a77a7bad,13896,5.0,2019-10-29 18:31:32.342233,2019-11-07 04:14:16.703687
9b11afce588d488b9be7befd69413004,14438,5.0,2019-10-31 22:15:53.392981,2019-11-04 11:05:04.421805
98f8f4a1067f4f55b0259232065e569e,1381,5.0,2019-07-12 14:01:42.805265,2019-07-18 10:48:29.074536
03714d0f1f174a5c9ba5e91cf74a1449,9297,5.0,2019-10-06 00:36:10.262278,2019-10-27 20:21:00.935427
8c930d33e681488d85011cfd65597b63,14631,5.0,2019-11-01 16:53:15.046132,2019-11-06 17:45:40.554525
b93f54b08dd042b3b1793531407d61ff,3012,5.0,2019-08-13 16:15:22.330334,2019-08-24 14:03:55.440047
560342399b144951b2af701f63062e4c,7261,5.0,2019-09-24 03:40:49.816224,2019-11-02 01:33:17.342311
eabaaf426227418d94fbc643474421c7,2781,5.0,2019-08-09 12:57:28.683827,2019-08-11 12:34:44.007920
47d2bb115a7947a6a338956affc6dc55,6084,5.0,2019-09-16 10:56:14.848945,2019-09-19 14:43:38.173883
463cdf1c4f4d4e6fbde333fff2514afa,9552,5.0,2019-10-07 14:07:46.868153,2019-10-16 23:07:53.244467
b60a05a775484d5fab3e6e4bf1879364,4741,5.0,2019-09-03 21:51:02.757855,2019-09-07 15:22:06.850537
d474804765ab43a88538c6cf2b74df32,6247,5.0,2019-09-17 13:35:06.139793,2019-10-07 12:57:54.979820
468a96f2912f406197fd09fb66e9d426,14044,5.0,2019-10-30 10:47:32.717987,2019-11-07 09:53:08.696557
50bfa3c1dd124b69b1bec27dc7f9d08b,12484,5.0,2019-10-23 12:37:47.884186,2019-10-29 14:46:26.479558
fed6956613ae4c62bafdcc4ec6a91247,2724,5.0,2019-08-08 14:08:54.302249,2019-09-19 23:18:06.761570
aec0b2a0305f4dabb51055b8929321ee,10445,5.0,2019-10-12 05:58:48.273244,2019-10-23 01:59:52.087491
0904155a048d47ddb3ddafd4192db44d,9849,5.0,2019-10-09 10:05:19.249929,2019-10-30 19:35:33.301121
ae089b08005e452e92947fae841fa6f7,8515,5.0,2019-10-01 17:26:32.882828,2019-10-03 12:48:45.317913
ae089b08005e452e92947fae841fa6f7,3372,5.0,2019-08-19 15:18:38.542015,2019-08-21 11:44:05.207330
0d374c263e704cea8ab33720d81bde7e,8799,10.0,2019-10-03 11:29:45.514117,2019-10-13 00:33:23.275251
009426110c734adda81a5e51ce295afd,14255,5.0,2019-10-31 02:18:41.146967,2019-11-06 02:04:44.942175
5f46c071e8484cc0aa15b700f4b8f576,1216,5.0,2019-07-09 01:03:55.914559,2019-07-11 00:52:32.378502
0f1661b3486b415aa9e6dd115918d8c3,8841,5.0,2019-10-03 15:21:26.037304,2019-10-04 10:40:26.895461
8f144ad3efd54295964f2e750982a363,8449,5.0,2019-10-01 11:10:57.410946,2019-11-06 15:52:52.921113
28c573b7bf49475e9daa2ad97a97688b,2183,5.0,2019-07-29 14:28:43.127354,2019-07-30 03:34:25.934047
fa05942a71ac4c0b8276fe87ccf71376,12532,5.0,2019-10-23 17:25:05.851836,2019-10-26 02:32:52.858968
186cd96cf1934a4eab75d445c21adc94,9318,10.0,2019-10-06 03:22:36.177170,2019-10-10 04:34:50.169659
4bcacc53008c488c8084213a262c9db2,10272,5.0,2019-10-11 11:38:49.062069,2019-10-15 12:19:04.696840
ea2e46cc1ee4453fa156884dbd301a18,4831,5.0,2019-09-04 13:21:21.764125,2019-09-23 16:49:30.847025
